p,l,d,W
8E-01,7E-01,1.6E+01,6.64095E-01
8E-01,7E-01,1.8E+01,6.90106E-01
8E-01,7E-01,2E+01,7.12032E-01
8E-01,7E-01,2.5E+01,7.53097E-01
8E-01,7E-01,3E+01,7.85375E-01
8E-01,7E-01,3.5E+01,8.12128E-01
8E-01,7E-01,4E+01,8.34647E-01
8E-01,7E-01,4.5E+01,8.5385E-01
8E-01,7E-01,5E+01,8.70185E-01
8E-01,7E-01,6E+01,8.95915E-01
8E-01,7E-01,7E+01,9.15216E-01
8E-01,7E-01,8E+01,9.30114E-01
8E-01,7E-01,9E+01,9.41918E-01
8E-01,7E-01,1E+02,9.55105E-01
8E-01,7E-01,1.2E+02,9.68738E-01
8E-01,7E-01,1.4E+02,9.76747E-01
8E-01,7E-01,1.6E+02,9.81889E-01
8E-01,7E-01,1.8E+02,9.85628E-01
8E-01,7E-01,2E+02,9.88582E-01
8E-01,7E-01,3E+02,9.98266E-01
8E-01,7E-01,4E+02,1.00403E+00
8E-01,7E-01,5E+02,1.00772E+00
8E-01,7E-01,1E+03,1.01396E+00
8E-01,8E-01,0E+00,1.43658E-01
8E-01,8E-01,1E-05,1.43658E-01
8E-01,8E-01,1E-04,1.43662E-01
8E-01,8E-01,1E-03,1.43705E-01
8E-01,8E-01,1E-02,1.4413E-01
8E-01,8E-01,1E-01,1.48348E-01
8E-01,8E-01,2E-01,1.52846E-01
8E-01,8E-01,3E-01,1.5727E-01
8E-01,8E-01,4E-01,1.6163E-01
8E-01,8E-01,5E-01,1.65942E-01
8E-01,8E-01,6E-01,1.70219E-01
8E-01,8E-01,7E-01,1.74464E-01
8E-01,8E-01,8E-01,1.78676E-01
8E-01,8E-01,9E-01,1.82854E-01
8E-01,8E-01,1E+00,1.86996E-01
8E-01,8E-01,2E+00,2.27896E-01
8E-01,8E-01,3E+00,2.68553E-01
8E-01,8E-01,4E+00,3.08283E-01
8E-01,8E-01,5E+00,3.46823E-01
8E-01,8E-01,6E+00,3.83993E-01
8E-01,8E-01,7E+00,4.19737E-01
8E-01,8E-01,8E+00,4.53946E-01
8E-01,8E-01,9E+00,4.8645E-01
8E-01,8E-01,1E+01,5.17071E-01
8E-01,8E-01,1.2E+01,5.70636E-01
8E-01,8E-01,1.4E+01,6.1215E-01
8E-01,8E-01,1.6E+01,6.44716E-01
8E-01,8E-01,1.8E+01,6.71304E-01
8E-01,8E-01,2E+01,6.93836E-01
8E-01,8E-01,2.5E+01,7.36117E-01
8E-01,8E-01,3E+01,7.69507E-01
8E-01,8E-01,3.5E+01,7.97278E-01
8E-01,8E-01,4E+01,8.20721E-01
8E-01,8E-01,4.5E+01,8.40764E-01
8E-01,8E-01,5E+01,8.57856E-01
8E-01,8E-01,6E+01,8.84879E-01
8E-01,8E-01,7E+01,9.05257E-01
8E-01,8E-01,8E+01,9.21075E-01
8E-01,8E-01,9E+01,9.33678E-01
8E-01,8E-01,1E+02,9.47221E-01
8E-01,8E-01,1.2E+02,9.61962E-01
8E-01,8E-01,1.4E+02,9.70731E-01
8E-01,8E-01,1.6E+02,9.76434E-01
8E-01,8E-01,1.8E+02,9.80632E-01
8E-01,8E-01,2E+02,9.83982E-01
8E-01,8E-01,3E+02,9.95146E-01
8E-01,8E-01,4E+02,1.00184E+00
8E-01,8E-01,5E+02,1.00604E+00
8E-01,8E-01,1E+03,1.01198E+00
8E-01,9E-01,0E+00,1.39007E-01
8E-01,9E-01,1E-05,1.39008E-01
8E-01,9E-01,1E-04,1.39012E-01
8E-01,9E-01,1E-03,1.39052E-01
8E-01,9E-01,1E-02,1.39458E-01
8E-01,9E-01,1E-01,1.43483E-01
8E-01,9E-01,2E-01,1.47776E-01
8E-01,9E-01,3E-01,1.51999E-01
8E-01,9E-01,4E-01,1.56163E-01
8E-01,9E-01,5E-01,1.6028E-01
8E-01,9E-01,6E-01,1.64363E-01
8E-01,9E-01,7E-01,1.68414E-01
8E-01,9E-01,8E-01,1.72433E-01
8E-01,9E-01,9E-01,1.76419E-01
8E-01,9E-01,1E+00,1.80371E-01
8E-01,9E-01,2E+00,2.19394E-01
8E-01,9E-01,3E+00,2.58186E-01
8E-01,9E-01,4E+00,2.96133E-01
8E-01,9E-01,5E+00,3.33027E-01
8E-01,9E-01,6E+00,3.68727E-01
8E-01,9E-01,7E+00,4.03219E-01
8E-01,9E-01,8E+00,4.36417E-01
8E-01,9E-01,9E+00,4.68173E-01
8E-01,9E-01,1E+01,4.98326E-01
8E-01,9E-01,1.2E+01,5.51694E-01
8E-01,9E-01,1.4E+01,5.93475E-01
8E-01,9E-01,1.6E+01,6.26495E-01
8E-01,9E-01,1.8E+01,6.53635E-01
8E-01,9E-01,2E+01,6.76738E-01
8E-01,9E-01,2.5E+01,7.20249E-01
8E-01,9E-01,3E+01,7.54753E-01
8E-01,9E-01,3.5E+01,7.83532E-01
8E-01,9E-01,4E+01,8.07878E-01
8E-01,9E-01,4.5E+01,8.2873E-01
8E-01,9E-01,5E+01,8.46538E-01
8E-01,9E-01,6E+01,8.74747E-01
8E-01,9E-01,7E+01,8.96081E-01
8E-01,9E-01,8E+01,9.12695E-01
8E-01,9E-01,9E+01,9.25978E-01
8E-01,9E-01,1E+02,9.38664E-01
8E-01,9E-01,1.2E+02,9.54432E-01
8E-01,9E-01,1.4E+02,9.63923E-01
8E-01,9E-01,1.6E+02,9.70164E-01
8E-01,9E-01,1.8E+02,9.74798E-01
8E-01,9E-01,2E+02,9.78523E-01
8E-01,9E-01,3E+02,9.91057E-01
8E-01,9E-01,4E+02,9.9858E-01
8E-01,9E-01,5E+02,1.00323E+00
8E-01,9E-01,1E+03,1.00877E+00
8E-01,1E+00,0E+00,1.34644E-01
8E-01,1E+00,1E-05,1.34644E-01
8E-01,1E+00,1E-04,1.34648E-01
8E-01,1E+00,1E-03,1.34687E-01
8E-01,1E+00,1E-02,1.35074E-01
8E-01,1E+00,1E-01,1.38919E-01
8E-01,1E+00,2E-01,1.43021E-01
8E-01,1E+00,3E-01,1.47057E-01
8E-01,1E+00,4E-01,1.51036E-01
8E-01,1E+00,5E-01,1.54971E-01
8E-01,1E+00,6E-01,1.58873E-01
8E-01,1E+00,7E-01,1.62744E-01
8E-01,1E+00,8E-01,1.66582E-01
8E-01,1E+00,9E-01,1.70389E-01
8E-01,1E+00,1E+00,1.74163E-01
8E-01,1E+00,2E+00,2.11441E-01
8E-01,1E+00,3E+00,2.48509E-01
8E-01,1E+00,4E+00,2.84793E-01
8E-01,1E+00,5E+00,3.20125E-01
8E-01,1E+00,6E+00,3.54407E-01
8E-01,1E+00,7E+00,3.87668E-01
8E-01,1E+00,8E+00,4.19856E-01
8E-01,1E+00,9E+00,4.50849E-01
8E-01,1E+00,1E+01,4.80511E-01
8E-01,1E+00,1.2E+01,5.33626E-01
8E-01,1E+00,1.4E+01,5.75612E-01
8E-01,1E+00,1.6E+01,6.09028E-01
8E-01,1E+00,1.8E+01,6.36667E-01
8E-01,1E+00,2E+01,6.60292E-01
8E-01,1E+00,2.5E+01,7.04963E-01
8E-01,1E+00,3E+01,7.40527E-01
8E-01,1E+00,3.5E+01,7.70264E-01
8E-01,1E+00,4E+01,7.95469E-01
8E-01,1E+00,4.5E+01,8.17084E-01
8E-01,1E+00,5E+01,8.35564E-01
8E-01,1E+00,6E+01,8.6487E-01
8E-01,1E+00,7E+01,8.87072E-01
8E-01,1E+00,8E+01,9.04399E-01
8E-01,1E+00,9E+01,9.18288E-01
8E-01,1E+00,1E+02,9.294E-01
8E-01,1E+00,1.2E+02,9.4618E-01
8E-01,1E+00,1.4E+02,9.5639E-01
8E-01,1E+00,1.6E+02,9.63156E-01
8E-01,1E+00,1.8E+02,9.68205E-01
8E-01,1E+00,2E+02,9.72274E-01
8E-01,1E+00,3E+02,9.85987E-01
8E-01,1E+00,4E+02,9.94189E-01
8E-01,1E+00,5E+02,9.99199E-01
8E-01,1E+00,1E+03,1.00442E+00
8E-01,1.25E+00,0E+00,1.24863E-01
8E-01,1.25E+00,1E-05,1.24863E-01
8E-01,1.25E+00,1E-04,1.24866E-01
8E-01,1.25E+00,1E-03,1.24901E-01
8E-01,1.25E+00,1E-02,1.25248E-01
8E-01,1.25E+00,1E-01,1.28686E-01
8E-01,1.25E+00,2E-01,1.32357E-01
8E-01,1.25E+00,3E-01,1.35972E-01
8E-01,1.25E+00,4E-01,1.39538E-01
8E-01,1.25E+00,5E-01,1.43066E-01
8E-01,1.25E+00,6E-01,1.46562E-01
8E-01,1.25E+00,7E-01,1.50029E-01
8E-01,1.25E+00,8E-01,1.53467E-01
8E-01,1.25E+00,9E-01,1.56876E-01
8E-01,1.25E+00,1E+00,1.60255E-01
8E-01,1.25E+00,2E+00,1.93666E-01
8E-01,1.25E+00,3E+00,2.2693E-01
8E-01,1.25E+00,4E+00,2.59543E-01
8E-01,1.25E+00,5E+00,2.91405E-01
8E-01,1.25E+00,6E+00,3.22491E-01
8E-01,1.25E+00,7E+00,3.52918E-01
8E-01,1.25E+00,8E+00,3.82703E-01
8E-01,1.25E+00,9E+00,4.11782E-01
8E-01,1.25E+00,1E+01,4.4007E-01
8E-01,1.25E+00,1.2E+01,4.91989E-01
8E-01,1.25E+00,1.4E+01,5.33993E-01
8E-01,1.25E+00,1.6E+01,5.6803E-01
8E-01,1.25E+00,1.8E+01,5.96626E-01
8E-01,1.25E+00,2E+01,6.21328E-01
8E-01,1.25E+00,2.5E+01,6.6834E-01
8E-01,1.25E+00,3E+01,7.06125E-01
8E-01,1.25E+00,3.5E+01,7.37918E-01
8E-01,1.25E+00,4E+01,7.64982E-01
8E-01,1.25E+00,4.5E+01,7.88267E-01
8E-01,1.25E+00,5E+01,8.08223E-01
8E-01,1.25E+00,6E+01,8.39956E-01
8E-01,1.25E+00,7E+01,8.64098E-01
8E-01,1.25E+00,8E+01,8.83034E-01
8E-01,1.25E+00,9E+01,8.98304E-01
8E-01,1.25E+00,1E+02,9.06157E-01
8E-01,1.25E+00,1.2E+02,9.25346E-01
8E-01,1.25E+00,1.4E+02,9.37229E-01
8E-01,1.25E+00,1.6E+02,9.45157E-01
8E-01,1.25E+00,1.8E+02,9.51063E-01
8E-01,1.25E+00,2E+02,9.55792E-01
8E-01,1.25E+00,3E+02,9.71414E-01
8E-01,1.25E+00,4E+02,9.80544E-01
8E-01,1.25E+00,5E+02,9.86038E-01
8E-01,1.25E+00,1E+03,9.91383E-01
8E-01,1.5E+00,0E+00,1.16486E-01
8E-01,1.5E+00,1E-05,1.16487E-01
8E-01,1.5E+00,1E-04,1.1649E-01
8E-01,1.5E+00,1E-03,1.16521E-01
8E-01,1.5E+00,1E-02,1.16832E-01
8E-01,1.5E+00,1E-01,1.19923E-01
8E-01,1.5E+00,2E-01,1.23224E-01
8E-01,1.5E+00,3E-01,1.26478E-01
8E-01,1.5E+00,4E-01,1.2969E-01
8E-01,1.5E+00,5E-01,1.32869E-01
8E-01,1.5E+00,6E-01,1.3602E-01
8E-01,1.5E+00,7E-01,1.39146E-01
8E-01,1.5E+00,8E-01,1.42246E-01
8E-01,1.5E+00,9E-01,1.45319E-01
8E-01,1.5E+00,1E+00,1.48363E-01
8E-01,1.5E+00,2E+00,1.78522E-01
8E-01,1.5E+00,3E+00,2.08619E-01
8E-01,1.5E+00,4E+00,2.38177E-01
8E-01,1.5E+00,5E+00,2.67124E-01
8E-01,1.5E+00,6E+00,2.95467E-01
8E-01,1.5E+00,7E+00,3.2338E-01
8E-01,1.5E+00,8E+00,3.50932E-01
8E-01,1.5E+00,9E+00,3.78106E-01
8E-01,1.5E+00,1E+01,4.04862E-01
8E-01,1.5E+00,1.2E+01,4.54922E-01
8E-01,1.5E+00,1.4E+01,4.96323E-01
8E-01,1.5E+00,1.6E+01,5.30493E-01
8E-01,1.5E+00,1.8E+01,5.5964E-01
8E-01,1.5E+00,2E+01,5.85084E-01
8E-01,1.5E+00,2.5E+01,6.33702E-01
8E-01,1.5E+00,3E+01,6.7315E-01
8E-01,1.5E+00,3.5E+01,7.06541E-01
8E-01,1.5E+00,4E+01,7.3509E-01
8E-01,1.5E+00,4.5E+01,7.5973E-01
8E-01,1.5E+00,5E+01,7.80897E-01
8E-01,1.5E+00,6E+01,8.14648E-01
8E-01,1.5E+00,7E+01,8.40431E-01
8E-01,1.5E+00,8E+01,8.60753E-01
8E-01,1.5E+00,9E+01,8.77231E-01
8E-01,1.5E+00,1E+02,8.85829E-01
8E-01,1.5E+00,1.2E+02,9.06813E-01
8E-01,1.5E+00,1.4E+02,9.19893E-01
8E-01,1.5E+00,1.6E+02,9.28614E-01
8E-01,1.5E+00,1.8E+02,9.3508E-01
8E-01,1.5E+00,2E+02,9.40217E-01
8E-01,1.5E+00,3E+02,9.56875E-01
8E-01,1.5E+00,4E+02,9.66433E-01
8E-01,1.5E+00,5E+02,9.72156E-01
8E-01,1.5E+00,1E+03,9.78004E-01
8E-01,1.75E+00,0E+00,1.09262E-01
8E-01,1.75E+00,1E-05,1.09262E-01
8E-01,1.75E+00,1E-04,1.09265E-01
8E-01,1.75E+00,1E-03,1.09293E-01
8E-01,1.75E+00,1E-02,1.09574E-01
8E-01,1.75E+00,1E-01,1.12368E-01
8E-01,1.75E+00,2E-01,1.15354E-01
8E-01,1.75E+00,3E-01,1.18298E-01
8E-01,1.75E+00,4E-01,1.21206E-01
8E-01,1.75E+00,5E-01,1.24086E-01
8E-01,1.75E+00,6E-01,1.26944E-01
8E-01,1.75E+00,7E-01,1.29781E-01
8E-01,1.75E+00,8E-01,1.32593E-01
8E-01,1.75E+00,9E-01,1.35381E-01
8E-01,1.75E+00,1E+00,1.38143E-01
8E-01,1.75E+00,2E+00,1.65549E-01
8E-01,1.75E+00,3E+00,1.92994E-01
8E-01,1.75E+00,4E+00,2.19995E-01
8E-01,1.75E+00,5E+00,2.46473E-01
8E-01,1.75E+00,6E+00,2.72443E-01
8E-01,1.75E+00,7E+00,2.98119E-01
8E-01,1.75E+00,8E+00,3.23611E-01
8E-01,1.75E+00,9E+00,3.48941E-01
8E-01,1.75E+00,1E+01,3.74104E-01
8E-01,1.75E+00,1.2E+01,4.21927E-01
8E-01,1.75E+00,1.4E+01,4.62314E-01
8E-01,1.75E+00,1.6E+01,4.96256E-01
8E-01,1.75E+00,1.8E+01,5.25631E-01
8E-01,1.75E+00,2E+01,5.51533E-01
8E-01,1.75E+00,2.5E+01,6.01185E-01
8E-01,1.75E+00,3E+01,6.41844E-01
8E-01,1.75E+00,3.5E+01,6.76462E-01
8E-01,1.75E+00,4E+01,7.0618E-01
8E-01,1.75E+00,4.5E+01,7.31908E-01
8E-01,1.75E+00,5E+01,7.54061E-01
8E-01,1.75E+00,6E+01,7.8948E-01
8E-01,1.75E+00,7E+01,8.16644E-01
8E-01,1.75E+00,8E+01,8.3815E-01
8E-01,1.75E+00,9E+01,8.55676E-01
8E-01,1.75E+00,1E+02,8.67341E-01
8E-01,1.75E+00,1.2E+02,8.89716E-01
8E-01,1.75E+00,1.4E+02,9.03682E-01
8E-01,1.75E+00,1.6E+02,9.12975E-01
8E-01,1.75E+00,1.8E+02,9.19834E-01
8E-01,1.75E+00,2E+02,9.25255E-01
8E-01,1.75E+00,3E+02,9.4261E-01
8E-01,1.75E+00,4E+02,9.52449E-01
8E-01,1.75E+00,5E+02,9.58335E-01
8E-01,1.75E+00,1E+03,9.64694E-01
8E-01,2E+00,0E+00,1.02939E-01
8E-01,2E+00,1E-05,1.02939E-01
8E-01,2E+00,1E-04,1.02941E-01
8E-01,2E+00,1E-03,1.02967E-01
8E-01,2E+00,1E-02,1.03223E-01
8E-01,2E+00,1E-01,1.05761E-01
8E-01,2E+00,2E-01,1.08475E-01
8E-01,2E+00,3E-01,1.11152E-01
8E-01,2E+00,4E-01,1.13797E-01
8E-01,2E+00,5E-01,1.16419E-01
8E-01,2E+00,6E-01,1.19024E-01
8E-01,2E+00,7E-01,1.21611E-01
8E-01,2E+00,8E-01,1.24177E-01
8E-01,2E+00,9E-01,1.26721E-01
8E-01,2E+00,1E+00,1.29239E-01
8E-01,2E+00,2E+00,1.54289E-01
8E-01,2E+00,3E+00,1.7947E-01
8E-01,2E+00,4E+00,2.04285E-01
8E-01,2E+00,5E+00,2.28638E-01
8E-01,2E+00,6E+00,2.52542E-01
8E-01,2E+00,7E+00,2.76231E-01
8E-01,2E+00,8E+00,2.99846E-01
8E-01,2E+00,9E+00,3.23441E-01
8E-01,2E+00,1E+01,3.47043E-01
8E-01,2E+00,1.2E+01,3.92479E-01
8E-01,2E+00,1.4E+01,4.31601E-01
8E-01,2E+00,1.6E+01,4.65043E-01
8E-01,2E+00,1.8E+01,4.9437E-01
8E-01,2E+00,2E+01,5.20472E-01
8E-01,2E+00,2.5E+01,5.70712E-01
8E-01,2E+00,3E+01,6.1222E-01
8E-01,2E+00,3.5E+01,6.47759E-01
8E-01,2E+00,4E+01,6.78389E-01
8E-01,2E+00,4.5E+01,7.04983E-01
8E-01,2E+00,5E+01,7.27933E-01
8E-01,2E+00,6E+01,7.64724E-01
8E-01,2E+00,7E+01,7.93047E-01
8E-01,2E+00,8E+01,8.15563E-01
8E-01,2E+00,9E+01,8.33994E-01
8E-01,2E+00,1E+02,8.49425E-01
8E-01,2E+00,1.2E+02,8.72923E-01
8E-01,2E+00,1.4E+02,8.87582E-01
8E-01,2E+00,1.6E+02,8.97312E-01
8E-01,2E+00,1.8E+02,9.04473E-01
8E-01,2E+00,2E+02,9.10113E-01
8E-01,2E+00,3E+02,9.28023E-01
8E-01,2E+00,4E+02,9.38105E-01
8E-01,2E+00,5E+02,9.44133E-01
8E-01,2E+00,1E+03,9.50914E-01
8E-01,2.5E+00,0E+00,9.22267E-02
8E-01,2.5E+00,1E-05,9.2227E-02
8E-01,2.5E+00,1E-04,9.2229E-02
8E-01,2.5E+00,1E-03,9.22503E-02
8E-01,2.5E+00,1E-02,9.24623E-02
8E-01,2.5E+00,1E-01,9.45679E-02
8E-01,2.5E+00,2E-01,9.68269E-02
8E-01,2.5E+00,3E-01,9.90567E-02
8E-01,2.5E+00,4E-01,1.01265E-01
8E-01,2.5E+00,5E-01,1.03459E-01
8E-01,2.5E+00,6E-01,1.05645E-01
8E-01,2.5E+00,7E-01,1.0782E-01
8E-01,2.5E+00,8E-01,1.09978E-01
8E-01,2.5E+00,9E-01,1.12118E-01
8E-01,2.5E+00,1E+00,1.14235E-01
8E-01,2.5E+00,2E+00,1.35411E-01
8E-01,2.5E+00,3E+00,1.56873E-01
8E-01,2.5E+00,4E+00,1.78087E-01
8E-01,2.5E+00,5E+00,1.9893E-01
8E-01,2.5E+00,6E+00,2.19407E-01
8E-01,2.5E+00,7E+00,2.39785E-01
8E-01,2.5E+00,8E+00,2.60249E-01
8E-01,2.5E+00,9E+00,2.80899E-01
8E-01,2.5E+00,1E+01,3.01807E-01
8E-01,2.5E+00,1.2E+01,3.42983E-01
8E-01,2.5E+00,1.4E+01,3.79631E-01
8E-01,2.5E+00,1.6E+01,4.11847E-01
8E-01,2.5E+00,1.8E+01,4.40706E-01
8E-01,2.5E+00,2E+01,4.66777E-01
8E-01,2.5E+00,2.5E+01,5.17437E-01
8E-01,2.5E+00,3E+01,5.59919E-01
8E-01,2.5E+00,3.5E+01,5.96634E-01
8E-01,2.5E+00,4E+01,6.28492E-01
8E-01,2.5E+00,4.5E+01,6.56299E-01
8E-01,2.5E+00,5E+01,6.80399E-01
8E-01,2.5E+00,6E+01,7.19247E-01
8E-01,2.5E+00,7E+01,7.49377E-01
8E-01,2.5E+00,8E+01,7.73505E-01
8E-01,2.5E+00,9E+01,7.9339E-01
8E-01,2.5E+00,1E+02,8.1515E-01
8E-01,2.5E+00,1.2E+02,8.40329E-01
8E-01,2.5E+00,1.4E+02,8.56E-01
8E-01,2.5E+00,1.6E+02,8.66384E-01
8E-01,2.5E+00,1.8E+02,8.74015E-01
8E-01,2.5E+00,2E+02,8.80019E-01
8E-01,2.5E+00,3E+02,8.99055E-01
8E-01,2.5E+00,4E+02,9.0975E-01
8E-01,2.5E+00,5E+02,9.16137E-01
8E-01,2.5E+00,1E+03,9.23296E-01
8E-01,3E+00,0E+00,8.3642E-02
8E-01,3E+00,1E-05,8.36422E-02
8E-01,3E+00,1E-04,8.36439E-02
8E-01,3E+00,1E-03,8.36617E-02
8E-01,3E+00,1E-02,8.38385E-02
8E-01,3E+00,1E-01,8.55976E-02
8E-01,3E+00,2E-01,8.74975E-02
8E-01,3E+00,3E-01,8.93783E-02
8E-01,3E+00,4E-01,9.12472E-02
8E-01,3E+00,5E-01,9.31106E-02
8E-01,3E+00,6E-01,9.49728E-02
8E-01,3E+00,7E-01,9.68296E-02
8E-01,3E+00,8E-01,9.86747E-02
8E-01,3E+00,9E-01,1.00505E-01
8E-01,3E+00,1E+00,1.02315E-01
8E-01,3E+00,2E+00,1.2054E-01
8E-01,3E+00,3E+00,1.39153E-01
8E-01,3E+00,4E+00,1.57603E-01
8E-01,3E+00,5E+00,1.75754E-01
8E-01,3E+00,6E+00,1.93607E-01
8E-01,3E+00,7E+00,2.11441E-01
8E-01,3E+00,8E+00,2.29464E-01
8E-01,3E+00,9E+00,2.47804E-01
8E-01,3E+00,1E+01,2.66559E-01
8E-01,3E+00,1.2E+01,3.04157E-01
8E-01,3E+00,1.4E+01,3.38465E-01
8E-01,3E+00,1.6E+01,3.69246E-01
8E-01,3E+00,1.8E+01,3.97246E-01
8E-01,3E+00,2E+01,4.22818E-01
8E-01,3E+00,2.5E+01,4.73084E-01
8E-01,3E+00,3E+01,5.15745E-01
8E-01,3E+00,3.5E+01,5.52903E-01
8E-01,3E+00,4E+01,5.85334E-01
8E-01,3E+00,4.5E+01,6.13778E-01
8E-01,3E+00,5E+01,6.38537E-01
8E-01,3E+00,6E+01,6.78691E-01
8E-01,3E+00,7E+01,7.10071E-01
8E-01,3E+00,8E+01,7.35365E-01
8E-01,3E+00,9E+01,7.56315E-01
8E-01,3E+00,1E+02,7.81625E-01
8E-01,3E+00,1.2E+02,8.07994E-01
8E-01,3E+00,1.4E+02,8.24367E-01
8E-01,3E+00,1.6E+02,8.35225E-01
8E-01,3E+00,1.8E+02,8.43224E-01
8E-01,3E+00,2E+02,8.49541E-01
8E-01,3E+00,3E+02,8.69753E-01
8E-01,3E+00,4E+02,8.81192E-01
8E-01,3E+00,5E+02,8.88011E-01
8E-01,3E+00,1E+03,8.95113E-01
8E-01,3.5E+00,0E+00,7.6763E-02
8E-01,3.5E+00,1E-05,7.67631E-02
8E-01,3.5E+00,1E-04,7.67646E-02
8E-01,3.5E+00,1E-03,7.67796E-02
8E-01,3.5E+00,1E-02,7.69287E-02
8E-01,3.5E+00,1E-01,7.84146E-02
8E-01,3.5E+00,2E-01,8.00355E-02
8E-01,3.5E+00,3E-01,8.16475E-02
8E-01,3.5E+00,4E-01,8.32564E-02
8E-01,3.5E+00,5E-01,8.48675E-02
8E-01,3.5E+00,6E-01,8.64831E-02
8E-01,3.5E+00,7E-01,8.8098E-02
8E-01,3.5E+00,8E-01,8.97055E-02
8E-01,3.5E+00,9E-01,9.13013E-02
8E-01,3.5E+00,1E+00,9.28813E-02
8E-01,3.5E+00,2E+00,1.08896E-01
8E-01,3.5E+00,3E+00,1.2536E-01
8E-01,3.5E+00,4E+00,1.41717E-01
8E-01,3.5E+00,5E+00,1.57829E-01
8E-01,3.5E+00,6E+00,1.73696E-01
8E-01,3.5E+00,7E+00,1.89593E-01
8E-01,3.5E+00,8E+00,2.05734E-01
8E-01,3.5E+00,9E+00,2.22255E-01
8E-01,3.5E+00,1E+01,2.39263E-01
8E-01,3.5E+00,1.2E+01,2.73773E-01
8E-01,3.5E+00,1.4E+01,3.05798E-01
8E-01,3.5E+00,1.6E+01,3.34935E-01
8E-01,3.5E+00,1.8E+01,3.61727E-01
8E-01,3.5E+00,2E+01,3.86397E-01
8E-01,3.5E+00,2.5E+01,4.3559E-01
8E-01,3.5E+00,3E+01,4.77783E-01
8E-01,3.5E+00,3.5E+01,5.14788E-01
8E-01,3.5E+00,4E+01,5.47263E-01
8E-01,3.5E+00,4.5E+01,5.75882E-01
8E-01,3.5E+00,5E+01,6.00908E-01
8E-01,3.5E+00,6E+01,6.41763E-01
8E-01,3.5E+00,7E+01,6.73948E-01
8E-01,3.5E+00,8E+01,7.0005E-01
8E-01,3.5E+00,9E+01,7.21753E-01
8E-01,3.5E+00,1E+02,7.48011E-01
8E-01,3.5E+00,1.2E+02,7.75236E-01
8E-01,3.5E+00,1.4E+02,7.92106E-01
8E-01,3.5E+00,1.6E+02,8.03317E-01
8E-01,3.5E+00,1.8E+02,8.11617E-01
8E-01,3.5E+00,2E+02,8.18213E-01
8E-01,3.5E+00,3E+02,8.39623E-01
8E-01,3.5E+00,4E+02,8.5189E-01
8E-01,3.5E+00,5E+02,8.59181E-01
8E-01,3.5E+00,1E+03,8.65929E-01
8E-01,4E+00,0E+00,7.11652E-02
8E-01,4E+00,1E-05,7.11654E-02
8E-01,4E+00,1E-04,7.11666E-02
8E-01,4E+00,1E-03,7.11793E-02
8E-01,4E+00,1E-02,7.13062E-02
8E-01,4E+00,1E-01,7.25744E-02
8E-01,4E+00,2E-01,7.39766E-02
8E-01,4E+00,3E-01,7.53798E-02
8E-01,4E+00,4E-01,7.67885E-02
8E-01,4E+00,5E-01,7.82061E-02
8E-01,4E+00,6E-01,7.9633E-02
8E-01,4E+00,7E-01,8.10632E-02
8E-01,4E+00,8E-01,8.24899E-02
8E-01,4E+00,9E-01,8.39087E-02
8E-01,4E+00,1E+00,8.53151E-02
8E-01,4E+00,2E+00,9.96757E-02
8E-01,4E+00,3E+00,1.14516E-01
8E-01,4E+00,4E+00,1.29282E-01
8E-01,4E+00,5E+00,1.43846E-01
8E-01,4E+00,6E+00,1.58209E-01
8E-01,4E+00,7E+00,1.72628E-01
8E-01,4E+00,8E+00,1.87306E-01
8E-01,4E+00,9E+00,2.02376E-01
8E-01,4E+00,1E+01,2.17946E-01
8E-01,4E+00,1.2E+01,2.49734E-01
8E-01,4E+00,1.4E+01,2.79516E-01
8E-01,4E+00,1.6E+01,3.06849E-01
8E-01,4E+00,1.8E+01,3.32171E-01
8E-01,4E+00,2E+01,3.55633E-01
8E-01,4E+00,2.5E+01,4.03236E-01
8E-01,4E+00,3E+01,4.44463E-01
8E-01,4E+00,3.5E+01,4.80863E-01
8E-01,4E+00,4E+01,5.12979E-01
8E-01,4E+00,4.5E+01,5.41422E-01
8E-01,4E+00,5E+01,5.66415E-01
8E-01,4E+00,6E+01,6.07513E-01
8E-01,4E+00,7E+01,6.40162E-01
8E-01,4E+00,8E+01,6.66802E-01
8E-01,4E+00,9E+01,6.8902E-01
8E-01,4E+00,1E+02,7.14161E-01
8E-01,4E+00,1.2E+02,7.42007E-01
8E-01,4E+00,1.4E+02,7.59229E-01
8E-01,4E+00,1.6E+02,7.70711E-01
8E-01,4E+00,1.8E+02,7.79265E-01
8E-01,4E+00,2E+02,7.86115E-01
8E-01,4E+00,3E+02,8.08739E-01
8E-01,4E+00,4E+02,8.21884E-01
8E-01,4E+00,5E+02,8.29675E-01
8E-01,4E+00,1E+03,8.35862E-01
8E-01,4.5E+00,0E+00,6.64227E-02
8E-01,4.5E+00,1E-05,6.64228E-02
8E-01,4.5E+00,1E-04,6.64238E-02
8E-01,4.5E+00,1E-03,6.64347E-02
8E-01,4.5E+00,1E-02,6.65431E-02
8E-01,4.5E+00,1E-01,6.76307E-02
8E-01,4.5E+00,2E-01,6.88548E-02
8E-01,4.5E+00,3E-01,7.00899E-02
8E-01,4.5E+00,4E-01,7.13386E-02
8E-01,4.5E+00,5E-01,7.26023E-02
8E-01,4.5E+00,6E-01,7.38793E-02
8E-01,4.5E+00,7E-01,7.51632E-02
